index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
112,5.010637027,4.928135262,4.861303804,4.992035194,4.937612576,4.899684526,5.056819575,4.909391656,4.853303628,4.873654187,4.920431215
113,4.786548147,4.903393022,4.892792162,4.876211775,4.879121844,4.847962124,4.906980546,4.98642126,4.819401765,4.862481946,4.844188257
114,5.839969523,5.818340806,5.81679066,5.818340806,5.850200955,5.820094925,5.819888441,5.815563597,5.823656047,5.814383527,5.817727305
115,5.662350189,5.673166206,5.665713947,5.676070027,5.713599706,5.667188557,5.665713947,5.66998662,5.678406329,5.670665527,5.664484937
116,5.234835108,5.195946959,5.206075538,5.211233958,5.205377914,5.211209602,5.205201976,5.227432771,5.20472575,5.206525263,5.201677201
117,5.344745927,5.326119581,5.333392152,5.298407749,5.329163407,5.32509962,5.332153005,5.331327822,5.332130072,5.332309111,5.33134598
118,5.323849175,5.326119581,5.333392152,5.298407749,5.329163407,5.32509962,5.332153005,5.331327822,5.332130072,5.332309111,5.33134598
119,5.33939934,5.326119581,5.333392152,5.298407749,5.329163407,5.32509962,5.332153005,5.331327822,5.332130072,5.332309111,5.33134598
120,5.830451191,5.818340806,5.81679066,5.818340806,5.850200955,5.820094925,5.819888441,5.815563597,5.823656047,5.814383527,5.817727305
121,5.84427559,5.818340806,5.81679066,5.818340806,5.850200955,5.820094925,5.819888441,5.815563597,5.823656047,5.814383527,5.817727305
122,6.046848661,5.899989626,6.006281755,5.984916781,5.97681195,5.99980423,5.961218821,5.895261142,6.01684074,6.00635532,5.990489121
123,5.682794225,5.673166206,5.665713947,5.676070027,5.713599706,5.667188557,5.665713947,5.66998662,5.678406329,5.670665527,5.664484937
124,5.665057308,5.673166206,5.665713947,5.676070027,5.713599706,5.667188557,5.665713947,5.66998662,5.678406329,5.670665527,5.664484937
125,5.23782595,5.195946959,5.206075538,5.211233958,5.205377914,5.211209602,5.205201976,5.227432771,5.20472575,5.206525263,5.201677201
126,5.25283178,5.175293372,5.060593652,5.023929923,5.066903483,5.166981566,5.075494682,5.10126712,4.903068746,5.080488778,5.152255032
127,5.570730429,5.511765908,5.556254326,5.515059892,5.55418334,5.537836548,5.564124143,5.535118711,5.54312898,5.555622609,5.52992986
128,5.575958239,5.511765908,5.556254326,5.515059892,5.55418334,5.537836548,5.564124143,5.535118711,5.54312898,5.555622609,5.52992986
129,4.231644608,4.299946294,4.303956826,4.300698525,4.307860689,4.304947725,4.337888515,4.295918326,4.297479772,4.332392419,4.308016655
130,5.18901563,5.135106627,5.092905059,5.125240262,5.101972805,5.121678439,5.131539951,5.04399055,5.103187784,5.129426387,5.134336361
131,5.113436263,5.11715493,5.08834482,5.079705326,5.105202494,5.085189729,5.082335959,5.120337931,5.036998559,5.11908708,5.083576891
132,5.149344698,5.135106627,5.092905059,5.125240262,5.101972805,5.121678439,5.131539951,5.04399055,5.103187784,5.129426387,5.134336361
133,5.32426774,5.232725358,5.290455021,5.316605292,5.300716924,5.280769697,5.305611969,5.309673407,5.303904165,5.264320369,5.302486304
134,4.692895961,4.758928903,4.759613345,4.78164447,4.738113694,4.779756969,4.789222113,4.706711035,4.766070046,4.799759822,5.018611767
135,4.583274526,4.588055059,4.642484212,4.588027128,4.611733682,4.661418078,4.617409213,4.603077422,4.603542432,4.614080106,4.601498254
136,4.519915565,4.588055059,4.642484212,4.588027128,4.611733682,4.661418078,4.617409213,4.603077422,4.603542432,4.614080106,4.601498254
137,4.985345455,4.775375779,4.820234193,4.76736061,4.758829282,4.713676585,4.470667206,4.835719735,4.822666583,4.820442402,4.79813298
138,4.609125147,4.588055059,4.642484212,4.588027128,4.611733682,4.661418078,4.617409213,4.603077422,4.603542432,4.614080106,4.601498254
139,4.975907263,5.024912522,5.016048291,5.004899189,5.017026705,5.042268252,5.00506952,5.010189529,5.01669604,5.032371313,5.186612101
140,4.985099141,5.024912522,5.016048291,5.004899189,5.017026705,5.042268252,5.00506952,5.010189529,5.01669604,5.032371313,5.186612101
141,4.365437054,4.561908927,4.506062523,4.484263213,4.61422765,4.442735342,4.443375317,4.516437232,4.476795568,4.463109399,4.471942492
142,5.075100872,4.821623326,4.93951175,4.944325558,4.978465822,4.970266678,4.978832959,4.971539542,4.937701696,4.936107258,4.997087136
143,4.779584329,4.657543027,4.628347236,4.61925705,4.592863185,4.600379271,4.566429941,4.606233013,4.47241306,4.693704807,4.581812715
144,5.254117929,5.142251782,5.071767276,5.033528586,5.088349554,5.142561316,5.193274694,5.163436368,5.140316089,5.162654964,5.14017618
145,4.900840436,4.879920097,4.837924439,4.824203857,4.862807608,4.81581986,4.785137814,4.826211912,4.817065642,4.846920657,4.911526654
146,4.99593694,5.017037861,4.936849975,4.995106628,4.993049307,4.958534046,5.005427325,4.965624539,4.939792607,4.987598663,4.95847432
147,5.091459522,4.846700713,4.824522205,4.983195545,4.866769019,4.924348109,4.952764327,4.897267482,4.702493699,4.908795832,4.912718858
148,4.987110444,4.910966891,4.880351938,4.958984099,4.898603891,4.930764881,4.940582586,4.949870148,4.837393079,4.950327835,4.876030903
149,4.797241667,4.800690084,4.801919468,4.710027297,4.802814355,4.773365633,4.735613938,4.807717394,4.805619161,4.783374672,4.821278389
150,4.41401317,4.378595391,4.380364325,4.379777324,4.405998634,4.410653137,4.372729194,4.390143781,4.373184188,4.379996749,4.378518902
