index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
137,33.9651453,33.45685959,33.53432083,33.52989578,33.80915833,33.34005356,33.62131119,33.74906921,33.49359131,32.96210861,33.62321091
138,33.3370962,33.31803513,33.32527161,33.37865829,33.28565598,33.40798187,33.2992363,33.26061249,33.30369186,33.27569199,33.35235214
139,31.1227933,31.0591507,31.06946373,31.0386982,31.05437851,31.13765717,31.07909012,31.03545189,31.11533165,31.07184029,30.9386673
140,30.9773476,31.0591507,31.06946373,31.0386982,31.05437851,31.13765717,31.07909012,31.03545189,31.11533165,31.07184029,30.9386673
141,28.0471645,29.7683239,28.43052483,28.61067772,28.45348167,28.54122925,28.49159813,28.4173584,28.53125381,28.45183754,28.30035019
142,30.015373,30.17527962,30.0357399,30.23538971,30.52025223,30.16512108,30.10175133,30.07219887,30.13898277,30.17091942,30.01827431
143,28.4025761,32.4078064,29.30901718,29.24259758,29.0735569,29.47948647,29.35944557,29.28066826,29.38498688,29.31435394,29.17366409
144,30.953057,30.87156677,30.94889832,30.7243309,30.81539345,30.92206192,30.90624619,31.04570198,31.16910553,31.00875282,31.00141144
145,32.2385836,31.9598465,31.7779007,31.81889534,30.61472511,31.67581367,31.75650787,31.85647583,31.69121933,32.00471115,31.69257927
146,30.4836773,30.67781639,32.50434113,30.96046448,30.86511421,31.00151825,30.92457771,30.86255646,30.91413116,31.02709961,30.89186478
147,28.9182672,29.00255966,29.27463341,29.07896423,28.92972946,28.92374039,29.11571693,28.95340729,29.02417755,29.44959641,28.92844772
148,28.6390369,28.92329216,28.96429253,29.77570152,28.7657547,28.94266319,28.71631622,28.89443398,28.86733818,28.87435341,28.9783268
149,30.3145244,29.99376678,30.13514709,30.08993149,29.98000717,29.99302864,29.98498726,29.53168488,29.85411072,30.04067612,29.94206619
150,32.2959488,32.3695488,32.32277298,32.3550415,32.41880417,32.2870369,32.33470535,32.40428162,32.29573059,32.39787674,32.36766052
151,32.7280723,32.3695488,32.32277298,32.3550415,32.41880417,32.2870369,32.33470535,32.40428162,32.29573059,32.39787674,32.36766052
152,29.9445206,30.04338837,29.95681763,30.11163902,30.20053482,30.0499897,30.20191383,29.91932297,30.05389404,30.90073967,30.10887718
153,32.4324217,32.3695488,32.32277298,32.3550415,32.41880417,32.2870369,32.33470535,32.40428162,32.29573059,32.39787674,32.36766052
154,32.571252,32.3695488,32.32277298,32.3550415,32.41880417,32.2870369,32.33470535,32.40428162,32.29573059,32.39787674,32.36766052
155,29.988725,30.08685112,30.46071053,30.06400871,30.02397156,30.0720253,30.0351696,30.13803673,29.98703766,30.05411148,30.00906181
156,33.4200105,32.46221542,32.18092728,32.14445496,29.74824333,32.126297,32.12454987,32.27344513,32.17637634,32.36475754,32.1333046
157,29.4464056,29.29414749,29.30944633,29.45286179,29.38272476,29.27130699,29.33393097,29.41334724,29.50760651,29.59116745,29.29025078
158,27.9246563,27.98127174,28.09186745,27.96501923,28.01931572,27.99806595,27.94651222,27.93791199,28.04822159,28.09316635,28.03469658
159,27.8135498,27.98127174,28.09186745,27.96501923,28.01931572,27.99806595,27.94651222,27.93791199,28.04822159,28.09316635,28.03469658
160,28.0743187,27.98127174,28.09186745,27.96501923,28.01931572,27.99806595,27.94651222,27.93791199,28.04822159,28.09316635,28.03469658
161,28.2566365,27.98127174,28.09186745,27.96501923,28.01931572,27.99806595,27.94651222,27.93791199,28.04822159,28.09316635,28.03469658
162,37.4133403,36.59412766,36.93088913,36.71154785,36.53569031,36.71302795,36.84140778,36.76122665,31.7034626,36.67510605,36.78681183
163,30.2421238,30.00817871,30.24668312,30.14578629,30.18413162,30.24340057,30.3592701,30.27871513,30.04897118,30.52041817,29.90457344
164,31.8465061,32.21680069,31.91475487,31.74917984,32.08777618,31.78536606,31.74630356,31.99057198,31.80674934,31.75894356,31.88055611
