index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
99,5.134270491,5.120455265,5.124285221,5.124903202,5.124358654,5.120686531,5.121296883,5.122007847,5.122596264,5.133727551,5.093141556
100,5.256432486,5.246061802,5.245301723,5.246078968,5.246041298,5.251547337,5.238730431,5.246811867,5.254475594,5.249993324,5.244909763
101,4.903659104,4.944535732,4.912186623,4.932446003,4.94464159,4.937962532,4.936439037,5.367159843,4.945477486,4.965155125,4.98677969
102,5.23943279,5.246061802,5.245301723,5.246078968,5.246041298,5.251547337,5.238730431,5.246811867,5.254475594,5.249993324,5.244909763
103,4.790589732,4.775537014,4.770103455,4.770750523,4.761913776,4.765280247,4.775949001,4.786148548,4.779931068,4.753594875,4.775008202
104,4.750039288,4.775537014,4.770103455,4.770750523,4.761913776,4.765280247,4.775949001,4.786148548,4.779931068,4.753594875,4.775008202
105,5.195233713,5.198618889,5.188947201,5.187097549,5.207938194,5.195994854,5.196503639,5.080666542,5.192872047,5.195168495,5.191684723
106,5.309285378,5.292939663,5.307484627,5.301319599,5.297813416,5.292131424,5.290999889,5.29953289,5.296338081,5.286186218,5.292809486
107,5.285684961,5.292939663,5.307484627,5.301319599,5.297813416,5.292131424,5.290999889,5.29953289,5.296338081,5.286186218,5.292809486
108,5.232995314,5.224882603,5.192626953,5.215412617,5.183000088,5.196754456,5.220851421,5.228016376,5.216734886,4.967121124,5.216555595
109,4.29119192,4.296663761,4.303885937,4.286312103,4.289306164,4.302707672,4.304296494,4.302771091,4.317673683,4.284934998,4.260668755
110,5.384622631,5.381229877,5.377682686,5.364416599,5.315121651,5.375916004,5.159842491,5.379152775,5.342187881,5.372555733,5.355790615
111,4.904233878,4.965233803,4.888761044,4.903774261,4.90345192,4.9054389,4.898989677,4.902650833,4.90109396,4.90664959,4.90451479
112,5.010637027,4.996930599,5.005954266,4.716411591,4.979401588,4.984267712,5.002160072,5.004645348,4.967315674,4.946469784,4.954836845
113,4.786548147,4.795927525,4.789605141,4.79155302,4.786346436,4.791969299,4.779716969,4.779496193,4.907291889,4.787795067,4.786606789
114,5.839969523,5.805355072,5.839994907,5.826366901,5.811876297,5.830303669,5.841943264,5.820999146,5.852497578,5.821495056,5.820572376
115,5.662350189,5.664244652,5.665792942,5.667621136,5.673719406,5.665339947,5.673370838,5.665130138,5.666497707,5.671160221,5.672875881
116,5.234835108,5.215976238,5.202848434,5.198628902,5.233813763,5.203043461,5.202788353,5.187123299,5.203392506,5.212826252,5.228036404
117,5.344745927,5.331923008,5.33357954,5.334234715,5.331922531,5.333936691,5.323539734,5.334646702,5.316347122,5.329332829,5.33296442
118,5.323849175,5.331923008,5.33357954,5.334234715,5.331922531,5.333936691,5.323539734,5.334646702,5.316347122,5.329332829,5.33296442
119,5.33939934,5.331923008,5.33357954,5.334234715,5.331922531,5.333936691,5.323539734,5.334646702,5.316347122,5.329332829,5.33296442
120,5.830451191,5.805355072,5.839994907,5.826366901,5.811876297,5.830303669,5.841943264,5.820999146,5.852497578,5.821495056,5.820572376
121,5.84427559,5.805355072,5.839994907,5.826366901,5.811876297,5.830303669,5.841943264,5.820999146,5.852497578,5.821495056,5.820572376
122,6.046848661,6.015102863,6.01580286,5.96857357,5.948338985,6.019503593,6.017656326,6.023327827,6.018347263,6.012581825,6.020382404
123,5.682794225,5.664244652,5.665792942,5.667621136,5.673719406,5.665339947,5.673370838,5.665130138,5.666497707,5.671160221,5.672875881
124,5.665057308,5.664244652,5.665792942,5.667621136,5.673719406,5.665339947,5.673370838,5.665130138,5.666497707,5.671160221,5.672875881
125,5.23782595,5.215976238,5.202848434,5.198628902,5.233813763,5.203043461,5.202788353,5.187123299,5.203392506,5.212826252,5.228036404
126,5.25283178,5.2260499,5.224936485,5.246489048,5.246623993,4.88427496,5.241111279,5.248278618,5.250332832,5.235654831,5.225959301
127,5.570730429,5.583907127,5.580332279,5.573424816,5.571333885,5.577250004,5.576085567,5.576899052,5.582220078,5.611971855,5.57446909
128,5.575958239,5.583907127,5.580332279,5.573424816,5.571333885,5.577250004,5.576085567,5.576899052,5.582220078,5.611971855,5.57446909
129,4.231644608,4.296663761,4.303885937,4.286312103,4.289306164,4.302707672,4.304296494,4.302771091,4.317673683,4.284934998,4.260668755
130,5.18901563,5.17159605,5.162580967,5.179562569,5.156060696,5.163652897,5.163657665,5.141508579,5.154190063,5.171998024,5.164986134
131,5.113436263,5.120455265,5.124285221,5.124903202,5.124358654,5.120686531,5.121296883,5.122007847,5.122596264,5.133727551,5.093141556
132,5.149344698,5.17159605,5.162580967,5.179562569,5.156060696,5.163652897,5.163657665,5.141508579,5.154190063,5.171998024,5.164986134
133,5.32426774,5.314918518,5.30951786,5.307234287,5.316385269,5.315747261,5.308372974,5.314975262,5.311768532,5.301578045,5.464042187
134,4.692895961,4.696883678,4.717374325,4.698657513,4.756258011,4.818711758,4.699183941,4.698689461,4.721963406,4.699660778,4.703632355
135,4.583274526,4.579744339,4.552825451,4.577076912,4.558487892,4.55565834,4.561913967,4.556336403,4.608912468,4.586563587,4.549710274
136,4.519915565,4.579744339,4.552825451,4.577076912,4.558487892,4.55565834,4.561913967,4.556336403,4.608912468,4.586563587,4.549710274
