,index,Water_all_overlap_factor_100,MaxEStateIndex,MaxAbsEStateIndex,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0n,Chi0v,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa3,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,SMR_VSA3,SMR_VSA4,SMR_VSA6,SlogP_VSA1,SlogP_VSA2,TPSA,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState6,NHOHCount,NOCount,NumAliphaticRings,NumHeteroatoms,NumSaturatedHeterocycles,NumSaturatedRings,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_NH1,fr_NH2,fr_aldehyde,fr_ether,fr_methoxy,fr_priamide
220,221,29.5512523,10.72861111,10.72861111,1.777777778,16.52640202,5.819362903,-0.14850845,5.308060412,5.308060412,2.769385278,2.769385278,2.251274263,2.251274263,1.472822511,1.472822511,0.741938267,0.741938267,-0.61,0.906451828,15.78731903,0.0,4.794537184,0.0,5.316788604,5.733667477,20.19931035,11.05045608,31.70754089,64.35,5.733667477,2.891111111,4.77849537,0.0,3,4,1,4,1,1,-1.5399,31.8041,0,0,0,1,1,0,1,1,0
221,222,30.0031223,10.94362765,10.94362765,1.666666667,16.46213966,6.04946953,-0.124798801,6.923415484,6.923415484,3.797877056,3.797877056,2.616060533,2.616060533,1.665551935,1.665551935,1.053736098,1.053736098,-0.94,2.281955649,10.05365156,14.90586297,0.0,0.0,10.63357721,0.0,20.26143591,10.63357721,38.1176362,67.43,4.736862954,5.117404337,0.0,-0.367916667,2,5,1,5,1,1,-1.3625,41.4334,0,0,0,2,0,0,1,1,0
222,223,32.9463544,10.10643519,10.10643519,1.875,16.46324825,5.791133949,-0.119797178,4.75565417,4.75565417,2.219979463,2.219979463,1.464203801,1.464203801,0.711675935,0.711675935,0.261691592,0.261691592,-0.61,2.543994039,16.20419791,4.794537184,0.0,0.0,0.0,11.46733495,13.71667951,11.46733495,25.66570006,78.34,11.46733495,0.0,9.905555556,-0.666666667,4,4,0,4,0,0,-1.5546,29.0458,0,0,0,0,2,0,1,1,1
223,224,32.4816985,10.10643519,10.10643519,1.875,16.46324825,5.791133949,-0.119797178,4.75565417,4.75565417,2.219979463,2.219979463,1.464203801,1.464203801,0.711675935,0.711675935,0.261691592,0.261691592,-0.61,2.543994039,16.20419791,4.794537184,0.0,0.0,0.0,11.46733495,13.71667951,11.46733495,25.66570006,78.34,11.46733495,0.0,9.905555556,-0.666666667,4,4,0,4,0,0,-1.5546,29.0458,0,0,0,0,2,0,1,1,1
224,225,35.3922427,10.48277778,10.48277778,1.6,16.15634169,5.863145253,-0.125676046,5.75565417,5.75565417,2.863425644,2.863425644,1.895694811,1.895694811,0.98966609,0.98966609,0.371536471,0.371536471,-1.1,3.032306527,16.78412356,9.589074368,0.0,0.0,5.316788604,11.46733495,6.544756406,16.78412356,24.40095669,98.21,11.46733495,2.290509259,9.800812547,-0.642546296,5,5,0,5,0,0,-2.0649,35.8535,0,0,0,1,2,0,0,0,1
225,226,34.0141767,10.07796296,10.07796296,1.75,16.26870939,5.795968237,-0.12076893,4.664862963,4.664862963,2.28369024,2.28369024,1.668755772,1.668755772,0.848251505,0.848251505,0.237728606,0.237728606,-0.61,1.902080656,16.57386235,4.794537184,0.0,0.0,0.0,11.46733495,0.0,11.46733495,23.15951434,89.34,16.57386235,8.565462963,9.747685185,-0.935185185,5,4,0,4,0,0,-1.8202,28.8506,1,1,0,0,2,0,0,0,1
226,227,29.9232349,11.49152778,11.49152778,1.769230769,16.50903611,5.846925346,-0.147496516,7.799244082,7.799244082,4.427364753,4.427364753,3.235599917,3.235599917,2.039480528,2.039480528,1.228643348,1.228643348,-0.65,2.650068773,20.47696756,4.794537184,0.0,0.0,10.63357721,0.0,32.84803315,10.63357721,49.46279108,70.59,9.843390349,14.19923824,-0.784305556,0.0,3,5,1,5,1,1,-1.5266,47.3222,1,1,0,2,0,0,1,0,0
227,228,34.2993094,10.07796296,10.07796296,1.75,16.26870939,5.795968237,-0.12076893,4.664862963,4.664862963,2.28369024,2.28369024,1.668755772,1.668755772,0.848251505,0.848251505,0.237728606,0.237728606,-0.61,1.902080656,16.57386235,4.794537184,0.0,0.0,0.0,11.46733495,0.0,11.46733495,23.15951434,89.34,16.57386235,8.565462963,9.747685185,-0.935185185,5,4,0,4,0,0,-1.8202,28.8506,1,1,0,0,2,0,0,0,1
228,229,35.0496313,10.58805556,10.58805556,1.888888889,16.14915013,4.814115085,0.773775266,5.087132532,5.087132532,2.557566613,2.557566613,1.708128268,1.708128268,1.154982935,1.154982935,0.562140176,0.562140176,-1.1,0.857455618,5.733667477,4.567099648,9.893218992,5.098681808,14.76446326,12.78133946,0.0,11.42341088,14.76446326,76.7,5.733667477,5.899490741,4.995324074,0.0,3,5,0,5,0,0,-1.4329,31.7201,0,0,3,1,1,0,0,0,0
229,230,32.6913875,9.867546296,9.867546296,1.857142857,16.25386732,5.790633345,-0.119499605,3.794619475,3.794619475,1.839283804,1.839283804,1.191436185,1.191436185,0.562147238,0.562147238,0.089972427,0.089972427,-0.61,2.132115028,16.57386235,4.794537184,0.0,0.0,0.0,11.46733495,6.606881965,11.46733495,23.66242992,89.34,10.84019487,8.079351852,9.51375,-0.902777778,5,4,0,4,0,0,-2.2087,24.2556,1,1,0,0,2,0,0,0,1
230,231,33.1562429,9.867546296,9.867546296,1.857142857,16.25386732,5.790633345,-0.119499605,3.794619475,3.794619475,1.839283804,1.839283804,1.191436185,1.191436185,0.562147238,0.562147238,0.089972427,0.089972427,-0.61,2.132115028,16.57386235,4.794537184,0.0,0.0,0.0,11.46733495,6.606881965,11.46733495,23.66242992,89.34,10.84019487,8.079351852,9.51375,-0.902777778,5,4,0,4,0,0,-2.2087,24.2556,1,1,0,0,2,0,0,0,1
231,232,30.8699146,10.92148148,10.92148148,1.272727273,16.1903812,6.338685708,-0.144037031,6.16948757,6.16948757,3.510092536,3.510092536,2.406451494,2.406451494,1.614993581,1.614993581,1.023761871,1.023761871,-1.1,1.908603216,15.95036581,9.589074368,0.0,0.0,10.21669833,5.733667477,26.17902562,11.05045608,42.89329481,75.43,5.733667477,3.062504724,4.816260393,0.0,3,5,1,5,1,1,-2.0965,38.6441,0,0,0,1,1,0,0,0,1
232,233,29.8324167,10.49142652,10.49142652,1.307692308,16.14695717,5.733771055,-0.120821649,7.608264997,7.608264997,4.421392651,4.421392651,3.199331649,3.199331649,2.230384191,2.230384191,1.360664125,1.360664125,-1.1,3.415169495,10.63357721,14.4889841,0.0,0.0,9.799819462,5.733667477,32.72378203,5.733667477,54.84087653,66.64,5.733667477,0.0,5.030898841,0.0,2,5,1,5,1,1,-1.3642,47.8884,0,0,0,0,1,0,0,0,1
233,234,31.8650685,10.86507039,10.86507039,1.384615385,16.14953339,5.776043409,-0.125198596,7.53129489,7.53129489,4.393006964,4.393006964,3.44294898,3.44294898,2.287325474,2.287325474,1.651765875,1.651765875,-1.1,3.022964882,11.46733495,14.4889841,0.0,0.0,4.899909731,17.385241,19.63426922,11.46733495,36.34853841,89.42,11.46733495,0.0,10.22648998,0.0,4,5,1,5,1,1,-1.331,47.5528,0,0,0,0,2,0,0,0,2
234,235,30.234693,10.39418934,10.39418934,1.8,16.47779211,5.73941585,-0.118694018,5.799624244,5.799624244,3.382428046,3.382428046,2.396399515,2.396399515,1.446032039,1.446032039,0.99368177,0.99368177,-0.61,2.325941066,15.78731903,4.794537184,0.0,0.0,5.316788604,5.733667477,19.75852033,11.05045608,31.70754089,64.35,10.47053043,3.124583333,4.988798186,0.130787037,3,4,1,4,1,1,-1.1498,36.4211,0,0,0,1,1,0,1,0,1
235,236,29.5658726,10.39418934,10.39418934,1.8,16.47779211,5.73941585,-0.118694018,5.799624244,5.799624244,3.382428046,3.382428046,2.396399515,2.396399515,1.446032039,1.446032039,0.99368177,0.99368177,-0.61,2.325941066,15.78731903,4.794537184,0.0,0.0,5.316788604,5.733667477,19.75852033,11.05045608,31.70754089,64.35,10.47053043,3.124583333,4.988798186,0.130787037,3,4,1,4,1,1,-1.1498,36.4211,0,0,0,1,1,0,1,0,1
236,237,34.4169524,10.80776644,10.80776644,1.75,16.14788581,5.799445568,-0.119713364,6.501726256,6.501726256,3.809538833,3.809538833,2.867763595,2.867763595,2.073669186,2.073669186,1.370264242,1.370264242,-1.36,1.07692621,10.717646,10.11132579,4.983978521,0.0,15.28474565,5.733667477,0.0,11.05045608,21.9169776,83.8,5.733667477,3.015046296,7.144437831,-0.263148148,4,5,1,5,0,0,-1.0907,42.1138,0,0,2,2,1,0,0,0,1
237,238,31.8417088,10.89490741,10.89490741,1.7,16.15543655,6.009488776,-0.132516444,5.592517463,5.592517463,3.243182156,3.243182156,2.375391773,2.375391773,1.628739948,1.628739948,1.00531553,1.00531553,-0.9,1.328861727,11.05045608,9.589074368,0.0,0.0,5.316788604,11.65157352,13.08951281,11.05045608,24.77993749,72.19,5.733667477,2.924907407,4.957824074,0.0,3,4,1,4,1,1,-1.3497,35.1781,0,0,0,1,1,0,0,0,1
238,239,30.4416167,10.41157407,10.41157407,1.777777778,16.49506189,5.786693212,-0.130295529,5.092517463,5.092517463,2.921206881,2.921206881,1.965925826,1.965925826,1.244945703,1.244945703,0.748160679,0.748160679,-0.61,1.654910535,15.78731903,4.794537184,0.0,0.0,5.316788604,5.733667477,19.69639478,11.05045608,31.70754089,64.35,10.47053043,2.990324074,4.963240741,0.0,3,4,1,4,1,1,-1.5399,31.8041,0,0,0,1,1,0,1,0,1
239,240,30.2975106,10.41157407,10.41157407,1.777777778,16.49506189,5.786693212,-0.130295529,5.092517463,5.092517463,2.921206881,2.921206881,1.965925826,1.965925826,1.244945703,1.244945703,0.748160679,0.748160679,-0.61,1.654910535,15.78731903,4.794537184,0.0,0.0,5.316788604,5.733667477,19.69639478,11.05045608,31.70754089,64.35,10.47053043,2.990324074,4.963240741,0.0,3,4,1,4,1,1,-1.5399,31.8041,0,0,0,1,1,0,1,0,1
240,241,29.6152713,10.54055556,10.54055556,1.666666667,16.48225915,5.843179843,-0.122596029,5.092517463,5.092517463,2.815931465,2.815931465,2.322975876,2.322975876,1.542860776,1.542860776,0.77508639,0.77508639,-0.61,1.036812873,16.20419791,4.794537184,0.0,0.0,0.0,11.46733495,13.21376393,11.46733495,24.65986891,78.34,16.20419791,0.0,9.601481481,0.0,4,4,1,4,1,1,-1.4105,31.5488,0,0,0,0,2,0,1,0,1
241,242,34.0917591,10.80776644,10.80776644,1.75,16.14788581,5.799445568,-0.119713364,6.501726256,6.501726256,3.809538833,3.809538833,2.867763595,2.867763595,2.073669186,2.073669186,1.370264242,1.370264242,-1.36,1.07692621,10.717646,10.11132579,4.983978521,0.0,15.28474565,5.733667477,0.0,11.05045608,21.9169776,83.8,5.733667477,3.015046296,7.144437831,-0.263148148,4,5,1,5,0,0,-1.0907,42.1138,0,0,2,2,1,0,0,0,1
242,243,39.0890499,5.237222222,5.237222222,1.0,15.14132829,5.25032709,0.890850521,5.280798375,5.280798375,2.680792737,2.680792737,1.672159887,1.672159887,0.898886959,0.898886959,0.548104757,0.548104757,-1.43,1.290046024,17.20100243,0.0,0.0,14.95193556,14.95193556,5.733667477,11.46733495,17.20100243,14.95193556,116.73,17.20100243,0.0,15.69814815,0.0,6,6,0,6,0,0,-1.5053,36.5432,0,0,3,0,3,0,0,0,0
243,244,32.3849093,10.18962963,10.18962963,1.777777778,16.36820703,5.700618631,-0.664686509,5.04011122,5.04011122,3.013420006,3.013420006,2.321726157,2.321726157,1.654036137,1.654036137,1.093601866,1.093601866,-0.61,1.197459447,20.95152066,0.0,0.0,0.0,0.0,5.733667477,6.544756406,16.15698348,24.59774335,82.76,5.733667477,11.89796296,5.427824074,-0.722222222,4,4,1,4,1,1,-3.6007,28.1798,0,0,0,0,2,0,0,0,0
244,245,32.0103249,10.14921296,10.14921296,1.777777778,16.36801476,5.690903717,-0.664430626,5.04011122,5.04011122,2.996583254,2.996583254,2.392715103,2.392715103,1.582782745,1.582782745,1.050126251,1.050126251,-0.61,1.398554375,20.95152066,0.0,0.0,0.0,0.0,5.733667477,6.544756406,16.15698348,24.59774335,82.76,5.733667477,11.8575463,5.440555556,-0.367685185,4,4,1,4,1,1,-3.6007,28.1798,0,0,0,0,2,0,0,0,0
245,246,30.8097272,8.95662037,8.95662037,1.2,16.53229821,4.826807567,-0.184381484,5.343747204,5.343747204,3.040555688,3.040555688,2.346481568,2.346481568,1.540174021,1.540174021,0.828820891,0.828820891,-0.2,1.277891156,25.79011262,0.0,0.0,0.0,0.0,5.733667477,6.606881965,5.733667477,46.46626448,95.94,25.79011262,26.78856481,5.187546296,0.0,5,5,1,5,1,1,-2.6159,31.9478,3,3,0,0,1,0,1,0,0
246,247,30.6194204,10.76363875,10.76363875,1.75,16.47783857,5.728887555,0.077435848,7.222273975,7.222273975,4.093752911,4.093752911,2.685987513,2.685987513,1.734528852,1.734528852,1.05511651,1.05511651,-0.81,3.061389047,20.68722877,0.0,4.794537184,0.0,15.95036581,0.0,33.35094872,15.95036581,45.42390407,62.39,4.736862954,8.426430933,0.0,0.095762472,3,5,1,5,1,1,-1.0962,45.0681,0,0,0,3,0,0,1,0,0
247,248,32.58564,10.13925926,10.13925926,1.875,16.14767036,5.879580951,0.099065322,3.95737602,3.95737602,1.960493697,1.960493697,1.186959301,1.186959301,0.635407458,0.635407458,0.327604038,0.327604038,-1.39,0.650531834,5.733667477,9.893218992,4.983978521,0.0,15.18134214,5.733667477,0.0,5.733667477,21.08852187,84.66,5.733667477,5.754212963,4.774259259,0.0,3,5,0,5,0,0,-1.0964,24.9006,0,0,3,1,1,0,0,0,1
248,249,34.6992884,11.07372638,11.07372638,1.428571429,16.14693688,5.923712272,0.099373957,7.578696363,7.578696363,4.340115168,4.340115168,3.146687318,3.146687318,2.18380534,2.18380534,1.565987134,1.565987134,-1.69,1.394998488,16.78412356,4.794537184,9.967957042,0.0,15.28474565,5.733667477,12.27842388,16.78412356,22.41989318,106.92,11.46733495,3.12707294,12.50005858,0.0,5,6,1,6,0,0,-1.1966,50.373,0,0,2,1,2,0,0,0,1
249,250,32.6559794,10.55712963,10.55712963,1.777777778,16.26883183,5.811696154,-0.123443564,5.587512694,5.587512694,2.745015105,2.745015105,1.880637615,1.880637615,1.068867722,1.068867722,0.385738212,0.385738212,-0.61,2.434954129,16.15698348,4.794537184,0.0,0.0,5.316788604,5.733667477,7.047671983,11.05045608,30.20718632,75.35,10.84019487,11.0587037,5.208472222,-0.810185185,4,4,0,4,0,0,-1.5595,33.7229,1,1,0,1,1,0,0,0,0
