SAMFid,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
909,10.25819444,-1.185277778,10.25819444,0.150462963,0.431056598,146.146,136.066,146.0691422,58,0,0.275097944,-0.55016732,0.55016732,0.275097944,1.6,2.1,2.4,16.36518368,10.14870305,2.110791954,-2.028952093,1.886202121,-2.664207554,5.782803133,-0.40493262,3.49072966,145.8284896,8.14626437,5.500765753,5.500765753,4.53658126,2.859772676,2.859772676,2.009975955,2.009975955,1.099292352,1.099292352,0.434340885,0.434340885,-1.1,111.0417522,8.9,3.837557392,3.848565935,57.99607883,21.36839953,0,6.041840829,0,5.907179729,0,4.794537184,0,0,0,0,6.420821623,12.39012691,0,20.42926924,11.87648502,0,0,5.733667477,18.88348407,0,0,0,0,16.57386235,0,0,0,17.91832585,9.589074368,0,12.84164325,0,0,0,0,110.86,17.91832585,14.69560176,0,12.84164325,0,0,0,0,0,5.733667477,5.733667477,0,0,20.0935393,9.83534486,8.151254724,-1.767453704,-0.626944444,-0.019074074,0,0,0.6,10,5,5,0,0,0,0,0,0,3,2,5,4,0,0,0,0,-3.3877,30.1115,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
910,10.31309288,-1.975740741,10.31309288,0.801876417,0.262901243,195.171,182.067,195.0742871,78,0,0.248584345,-0.393579133,0.393579133,0.248584345,1.153846154,1.615384615,1.923076923,16.3905786,10.03237045,2.322253398,-2.230824729,2.037412462,-2.499604761,5.787560729,-0.14554516,4.235100563,174.5074118,10.59385813,6.738174395,6.738174395,5.91279002,3.53874603,3.53874603,2.578313041,2.578313041,1.546194527,1.546194527,0.69067498,0.69067498,-0.73,507.2962514,12.27,5.097846203,3.247122771,74.03654316,31.26630445,18.31189916,6.103966388,5.907179729,0,0,4.794537184,0,0,0,0,0,0,6.606881965,30.32717416,5.907179729,0,0,5.733667477,24.41586555,6.606881965,0,0,0,5.733667477,0,0,0,62.46256422,4.794537184,0,0,0,0,0,0,144.24,36.92992724,4.794537184,0,0,0,0,0,0,0,5.733667477,25.53263697,0,0,10.31309288,43.95627409,4.61210223,-1.225287226,0,-7.354305556,-0.801876417,0,0.833333333,13,7,7,0,0,0,0,0,0,6,6,7,5,0,0,0,0,-4.0924,40.3074,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
911,10.04962963,-1.918981481,10.04962963,1.188611111,0.333652777,148.118,140.054,148.0484067,58,0,0.249050318,-0.380053376,0.380053376,0.249050318,1,1.2,1.3,16.34508338,10.17124062,2.254835403,-2.089810989,1.892426938,-2.455432925,5.884009563,-0.14177726,4.069511909,139.336581,8.309401077,5.020324849,5.020324849,4.464101615,2.412679942,2.412679942,1.694412474,1.694412474,0.882084506,0.882084506,0.311190785,0.311190785,-1.14,106.7559108,8.86,3.136253269,1.997375402,56.42537047,21.68038974,0,12.20793278,11.81435946,0,0,9.589074368,0,0,0,0,0,0,0,19.80212916,11.81435946,0,0,11.46733495,12.20793278,0,0,0,0,11.46733495,0,0,0,34.23534702,9.589074368,0,0,0,0,0,0,126.64,24.02229223,9.589074368,0,0,0,0,0,0,0,11.46733495,10.21305479,0,0,20.09925926,17.08,9.035925926,-2.377222222,0,-3.837962963,0,0,0.5,10,6,6,0,0,0,0,0,0,4,4,6,3,0,0,0,0,-3.3212,30.4024,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
912,10.56798375,-0.319444444,10.56798375,0.011574074,0.492465012,142.158,132.078,142.0742276,56,0,0.221824169,-0.369379274,0.369379274,0.221824169,1.7,2.4,2.8,16.15217909,9.988922354,2.210970641,-2.18171744,2.083881025,-2.403214782,5.820976276,-0.126544471,2.398156079,157.1307515,7.560477932,5.592517463,5.592517463,4.698377303,3.259201922,3.259201922,2.442044662,2.442044662,1.667860776,1.667860776,0.975662026,0.975662026,-1.06,180.9125147,7.051856823,2.682444776,1.462392017,58.77092753,11.05045608,0,0,11.81435946,0,0,9.589074368,0,0,0,0,6.420821623,12.96557803,5.917906046,9.589074368,11.81435946,0,5.316788604,11.65157352,12.84164325,6.544756406,0,0,0,11.05045608,0,0,0,18.35911586,9.589074368,5.917906046,12.84164325,0,0,0,0,72.19,0,9.589074368,0,17.7322655,19.38639965,0,0,0,0,5.316788604,5.733667477,0,0,21.09992819,2.573657407,5.022386621,-0.462777778,0,1.022592593,0.41087963,0,0.666666667,10,3,4,0,1,1,0,0,0,2,2,4,1,0,1,1,1,-1.0021,34.9281,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
913,10.43902778,-0.443657407,10.43902778,0.084444444,0.462827993,128.131,120.067,128.0585775,50,0,0.239514942,-0.367888309,0.367888309,0.239514942,1.777777778,2.444444444,2.666666667,16.15725546,10.20903326,2.239644091,-2.007374296,2.039275167,-2.37315846,5.892739653,-0.123345116,2.480896527,155.0369846,6.853371151,4.885410682,4.885410682,4.198377303,2.786075375,2.786075375,2.061143822,2.061143822,1.33873663,1.33873663,0.8274871,0.8274871,-1.06,130.4959298,6.065944584,2.045962722,1.187967924,52.40598541,11.05045608,6.041840829,0,11.81435946,0,0,9.589074368,0,0,0,0,6.420821623,6.420821623,0,9.589074368,11.81435946,0,5.316788604,5.733667477,18.88348407,0,0,0,0,11.05045608,0,0,0,17.85620029,9.589074368,0,12.84164325,0,0,0,0,72.19,11.94902056,9.589074368,0,5.907179729,12.84164325,0,0,0,0,5.316788604,5.733667477,0,0,20.79365741,2.439814815,4.906296296,-0.528101852,-0.418981481,0.973981481,0,0,0.6,9,3,4,0,1,1,0,0,0,2,2,4,1,0,1,1,1,-1.2497,30.3591,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,10.43407407,-0.338240741,10.43407407,0.278935185,0.451872695,130.147,120.067,130.0742276,52,0,0.236451771,-0.377957403,0.377957403,0.236451771,1.777777778,2.555555556,2.888888889,16.4782965,10.25718637,2.166816207,-2.197597968,1.894892909,-2.488867715,5.795519028,-0.122201149,2.312191534,109.5256224,6.690234444,5.092517463,5.092517463,4.304530453,2.909301499,2.909301499,1.983993887,1.983993887,1.265098006,1.265098006,0.748160679,0.748160679,-0.61,129.2253387,6.509189511,2.795213979,1.654910535,53.35800854,15.78731903,6.041840829,0,5.907179729,0,0,4.794537184,0,0,0,0,0,6.544756406,13.21376393,9.531400138,5.907179729,0,5.316788604,5.733667477,6.041840829,19.75852033,0,0,0,11.05045608,0,0,0,31.70754089,9.531400138,0,0,0,0,0,0,64.35,0,4.794537184,0,11.94902056,19.75852033,0,0,0,0,5.316788604,10.47053043,4.980046296,0,10.43407407,2.918981481,4.985740741,-0.338240741,-0.278935185,0,1.798333333,0,0.8,9,3,4,0,1,1,0,0,0,3,2,4,1,0,1,1,1,-1.5399,31.8041,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
915,9.858796296,-0.351851852,9.858796296,0.259259259,0.411289001,87.078,82.038,87.0320284,34,0,0.248473797,-0.367337664,0.367337664,0.248473797,2,2.5,2.5,16.58460638,10.47550239,2.277037669,-1.734299088,2.050187741,-2.165812872,5.803568606,-0.118663053,2.307609847,76.86238311,4.568914101,3.1783039,3.1783039,2.804530453,1.7141001,1.7141001,1.224344202,1.224344202,0.650671701,0.650671701,0.212378949,0.212378949,-0.57,41.27730244,3.614162063,0.944092046,0.489874374,35.07826213,10.47053043,0,6.103966388,5.907179729,0,0,4.794537184,0,0,0,0,0,0,6.606881965,9.531400138,5.907179729,0,0,5.733667477,6.103966388,6.606881965,0,0,0,5.733667477,0,0,0,18.61802808,9.531400138,0,0,0,0,0,0,55.62,0,4.794537184,0,12.01114612,6.606881965,0,0,0,0,4.736862954,5.733667477,4.49537037,0,9.858796296,0,4.733796296,-0.351851852,0,-0.259259259,0.523148148,0,0.666666667,6,2,3,0,1,1,0,0,0,2,1,3,1,0,1,1,1,-1.1295,18.9344,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
916,10.25347222,-0.532407407,10.25347222,0.028935185,0.226904149,115.092,110.052,115.0381764,44,0,0.338214037,-0.27521262,0.338214037,0.27521262,1.625,2.25,2.375,16.19426684,10.65155193,2.223903127,-1.990732517,1.868542085,-2.335713302,6.009417646,-0.1179094,2.639594206,143.4639616,6.14626437,4.048167227,4.048167227,3.698377303,2.059835135,2.059835135,1.481230296,1.481230296,0.821163832,0.821163832,0.457117782,0.457117782,-1.1,66.63043175,5.044927536,1.445352515,0.627295682,45.40607087,0,6.544756406,0,5.907179729,0,6.031114512,15.12023831,10.63720745,0,0,0,0,0,0,9.589074368,11.93829424,0,10.32570113,5.84267027,0,6.544756406,0,0,0,11.15945887,4.794537184,0,0,23.49196317,4.794537184,0,0,0,0,0,0,75.43,6.031114512,9.589074368,0,12.45193614,0,5.008912524,0,0,5.316788604,0,5.84267027,0,0,20.46375,2.811342593,0,4.619583333,-0.532407407,0,-0.028935185,0,0.333333333,8,3,5,0,1,1,0,0,0,3,2,5,0,0,1,1,1,-1.5881,24.4321,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
917,3.685,0.681712963,3.685,0.681712963,0.449192837,126.123,120.075,126.0653942,48,0,0.262469657,-0.34977541,0.34977541,0.262469657,1.444444444,2.444444444,3.333333333,15.71294052,10.60041807,2.068616398,-2.129887605,1.971665072,-2.302451942,5.244492855,0.674689491,2.390967371,183.3228191,6.104448007,4.703067944,4.703067944,4.466326495,2.727927174,2.727927174,1.749186213,1.749186213,1.139193399,1.139193399,0.739934572,0.739934572,-1.33,254.26899,4.539508533,1.574527461,0.592408938,51.20875314,10.74258,0,0,0,5.948339281,0,0,0,0,4.790805728,5.098681808,10.42677019,6.544756406,6.544756406,0,5.948339281,0,20.31625773,0,0,23.83209281,0,0,0,10.74258,5.948339281,0,0,33.40577054,0,0,0,0,0,0,0,67.66,0,0,0,0,5.948339281,13.08951281,4.790805728,0,0,26.268032,0,0,0,1.517361111,13.77240741,2.960648148,0.681712963,0,0,1.734537037,0,0.666666667,9,2,6,0,1,1,0,1,1,6,2,6,0,0,0,0,2,-1.3579,30.5344,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
918,10.74159722,-1.35587963,10.74159722,0.528194444,0.363890978,175.184,162.08,175.0844579,70,0,0.243549635,-0.393750289,0.393750289,0.243549635,1.333333333,1.75,2,16.29123702,10.03884307,2.282833133,-2.272944989,2.002612564,-2.561342493,5.870596364,-0.120166554,4.286461305,156.5246486,9.612884175,6.655666471,6.655666471,5.636487537,3.41039104,3.41039104,2.44804665,2.44804665,1.481751487,1.481751487,0.580962733,0.580962733,-0.91,384.9976246,11.09,4.865636263,2.612657297,70.33338622,20.63637079,5.538925252,0,5.907179729,0,0,4.794537184,0,0,0,6.578935684,6.076020107,0,19.82064589,20.11411937,5.907179729,0,5.316788604,0,5.538925252,19.82064589,12.65495579,0,0,5.316788604,0,0,0,46.58633306,4.794537184,0,0,12.65495579,0,0,0,89.79,31.26675088,4.794537184,0,0,0,6.076020107,0,0,0,11.89572429,15.31958218,0,0,10.74159722,28.47797902,-1.35587963,-0.548935185,0,0.995763889,1.606141345,0,0.571428571,12,4,5,0,0,0,0,0,0,4,4,5,5,0,0,0,0,-1.9957,42.3281,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,10.49138889,-0.028703704,10.49138889,0.028703704,0.561194669,141.134,134.078,141.0650598,54,0,0.240215404,-0.366629048,0.366629048,0.240215404,1.8,2.5,2.9,16.13846987,10.44902709,2.011543497,-1.933748121,1.899821004,-2.103234526,5.748755148,-0.117234098,2.744379778,241.5509192,7.560477932,5.481559723,5.481559723,4.698377303,2.709794032,2.709794032,1.896748553,1.896748553,0.932030041,0.932030041,0.535078482,0.535078482,-1.46,206.7807191,6.657096019,2.421671467,1.276445289,57.01107882,5.733667477,6.544756406,5.783244946,5.948339281,0,0,4.794537184,4.681802935,0,0,5.098681808,17.35050739,0,0,4.794537184,11.73158423,0,20.20725493,0,13.46849361,5.733667477,0,0,0,5.733667477,5.948339281,0,0,25.99049988,11.33929359,0,6.9237372,0,0,0,0,86.69,0,4.794537184,0,18.27634063,0,0,11.60554013,0,0,15.525452,5.733667477,1.238425926,0,10.49138889,10.12324074,5.263472222,0.133518519,0,0,1.583287037,0,0.5,10,2,6,0,0,0,0,1,1,6,1,6,2,0,0,0,1,-1.1557,32.9104,0,0,0,1,0,4,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
920,12.85953704,-1.881111111,12.85953704,0.650787037,0.367787852,182.147,171.059,182.0590517,72,0,0.183593565,-0.393556268,0.393556268,0.183593565,1.166666667,1.75,2.25,19.14450587,10.00811525,2.432663859,-2.355904991,2.211615807,-2.562672121,4.878174592,-0.274458171,2.634408987,150.1189836,9.300964908,6.168925273,6.168925273,5.574586063,3.52202847,3.52202847,2.673283236,2.673283236,1.817663654,1.817663654,1.055339225,1.055339225,-0.27,454.5175035,9.815251492,3.629389016,1.570441904,68.01414609,25.16297253,18.31189916,12.46170212,0,0,0,0,4.390415048,0,0,0,0,0,6.606881965,29.55338758,0,0,0,0,30.77360129,6.606881965,0,0,0,0,4.390415048,0,0,57.80659283,4.736862954,0,0,0,0,0,0,90.15,37.38048325,4.390415048,0,0,0,0,0,0,0,4.736862954,20.42610958,17.31046296,0,0,35.19712963,0,0,0,-8.190138889,-0.650787037,0,1,12,4,5,0,1,1,0,0,0,5,4,6,1,0,1,1,1,-2.2442,34.8752,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,9.02662037,-0.736111111,9.02662037,0.052685185,0.439957007,150.199,140.119,150.0350652,54,0,0.094719123,-0.39511876,0.39511876,0.094719123,1.444444444,2.111111111,2.333333333,32.16663243,10.16116596,2.325972996,-2.105664567,2.257577557,-2.304075104,7.998425231,0.032603074,2.411603385,98.20389705,6.853371151,4.896153447,5.712650028,4.253218858,2.840166188,3.888920978,2.112299341,3.384464868,1.436149202,2.826195092,0.827841271,1.953360572,0.23,137.5832686,7.338342362,2.876229364,1.37713375,57.69899961,15.31958218,0,0,0,0,0,0,0,11.76188495,0,0,0,5.752853607,24.06475277,15.31958218,11.76188495,0,0,0,17.45787081,12.35973557,0,0,0,0,0,0,11.76188495,45.13718856,0,0,0,0,0,0,0,60.69,12.20793278,0,0,11.85681999,5.752853607,0,11.76188495,0,0,0,15.31958218,0,1.408564815,0,26.32560185,0,0.53412037,0,-1.382268519,-0.052685185,0,1,9,3,3,0,1,1,0,0,0,4,3,4,1,0,1,1,1,-1.1841,35.3454,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
922,9.11287037,-1.221388889,9.11287037,0.05212963,0.342657661,164.157,152.061,164.0684735,66,0,0.110857673,-0.393568766,0.393568766,0.110857673,1.181818182,1.818181818,2.363636364,16.53207146,10.00803716,2.362409903,-2.335896706,2.139624334,-2.534991322,4.853246698,-0.194641063,2.516424271,126.1410502,8.43072142,5.920717312,5.920717312,5.16390246,3.431698411,3.431698411,2.602891828,2.602891828,1.786059573,1.786059573,1.027594912,1.027594912,-0.2,299.5746516,8.892592593,3.464718773,1.686939792,63.84861068,25.16297253,24.41586555,0,0,0,0,0,0,0,0,0,0,0,13.21376393,25.16297253,0,0,0,0,24.41586555,13.21376393,0,0,0,0,0,0,0,58.05573906,4.736862954,0,0,0,0,0,0,90.15,24.41586555,0,0,13.21376393,0,0,0,0,0,0,25.16297253,4.812037037,0,0,35.70199074,0,0,0,-4.272361111,-0.408333333,0,1,11,4,5,0,1,1,0,0,0,5,4,5,1,0,1,1,1,-2.5398,34.8462,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,9.119537037,-1.568935185,9.119537037,0.525787037,0.290152855,180.156,168.06,180.0633881,72,0,0.183570329,-0.393566516,0.393566516,0.183570329,0.916666667,1.5,2,16.63974209,9.99518447,2.419213979,-2.368817634,2.184436367,-2.57905124,4.874163848,-0.286111442,2.634408987,146.2188491,9.300964908,6.238174395,6.238174395,5.574586063,3.56200947,3.56200947,2.719449317,2.719449317,1.86705949,1.86705949,1.081733811,1.081733811,-0.24,454.5175035,9.845034014,3.648916103,1.581758759,68.64284444,30.26949993,24.41586555,6.290026729,0,0,0,0,0,0,0,0,0,0,6.606881965,30.26949993,0,0,0,0,30.70589228,6.606881965,0,0,0,0,0,0,0,62.84541122,4.736862954,0,0,0,0,0,0,110.38,37.31277424,0,0,0,0,0,0,0,0,4.736862954,25.53263697,4.575925926,0,0,44.65722222,0,0,0,-7.040694444,-0.525787037,0,1,12,5,6,0,1,1,0,0,0,6,5,6,1,0,1,1,1,-3.2214,35.986,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,9.119537037,-1.568935185,9.119537037,0.525787037,0.290152855,180.156,168.06,180.0633881,72,0,0.183570329,-0.393566516,0.393566516,0.183570329,0.916666667,1.5,2,16.63974209,9.99518447,2.419213979,-2.368817634,2.184436367,-2.57905124,4.874163848,-0.286111442,2.634408987,146.2188491,9.300964908,6.238174395,6.238174395,5.574586063,3.56200947,3.56200947,2.719449317,2.719449317,1.86705949,1.86705949,1.081733811,1.081733811,-0.24,454.5175035,9.845034014,3.648916103,1.581758759,68.64284444,30.26949993,24.41586555,6.290026729,0,0,0,0,0,0,0,0,0,0,6.606881965,30.26949993,0,0,0,0,30.70589228,6.606881965,0,0,0,0,0,0,0,62.84541122,4.736862954,0,0,0,0,0,0,110.38,37.31277424,0,0,0,0,0,0,0,0,4.736862954,25.53263697,4.575925926,0,0,44.65722222,0,0,0,-7.040694444,-0.525787037,0,1,12,5,6,0,1,1,0,0,0,6,5,6,1,0,1,1,1,-3.2214,35.986,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,10.60343348,-0.840277778,10.60343348,0.340277778,0.478682894,187.199,174.095,187.0956913,74,0,0.219358767,-0.319057789,0.319057789,0.219358767,0.769230769,1,1.153846154,16.15968436,10.54055897,2.100694027,-2.181115466,1.740972454,-2.563922624,5.786088331,-0.124328698,4.095996371,188.9835569,10.43072142,7.802095141,7.802095141,5.913591358,3.728397839,3.728397839,2.534584057,2.534584057,1.042802099,1.042802099,0.718042573,0.718042573,-1.59,374.3475151,11.41,5.125927044,6.794245917,76.06305657,15.95036581,0,6.289710395,17.72153919,0,0,14.38361155,0,0,0,0,0,20.7712116,0,14.38361155,17.72153919,0,15.95036581,0,27.06092199,0,0,0,0,15.95036581,0,0,0,24.01124958,14.38361155,0,20.7712116,0,0,0,0,87.3,6.289710395,14.38361155,0,17.72153919,0,0,20.7712116,0,0,15.95036581,0,0,0,31.81030045,7.019166667,0,-1.020833333,0,-0.840277778,3.864977324,0,0.571428571,13,3,6,0,0,0,0,0,0,3,3,6,3,0,0,0,0,-1.3217,45.2381,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
